Date,Time,Precip,SWC,Stemp,Evapo,AirTemp
8/26/2013,22:00,1.524,0.241,19.45,0.001,16.12
8/26/2013,23:00,4.826,0.256,18.96,0.001,14.01
8/27/2013,0:00,0.762,0.26,18.35,0,13.6
8/27/2013,1:00,0,0.257,17.98,0.001,13.38
8/27/2013,2:00,0,0.254,17.64,0,12.97
8/27/2013,3:00,0,0.252,17.28,-0.001,11.8
8/27/2013,4:00,0,0.25,16.83,-0.001,12.23
8/27/2013,5:00,0,0.248,16.41,-0.001,11.73
8/27/2013,6:00,0,0.246,16.04,-0.001,12.37
8/27/2013,7:00,0,0.243,15.82,-0.007,13.58
8/27/2013,8:00,0,0.239,15.93,0.105,16.02
8/27/2013,9:00,0,0.237,16.61,0.191,17.3
8/27/2013,10:00,0,0.232,17.8,0.316,18.99
8/27/2013,11:00,0,0.228,19.49,0.524,20.78
8/27/2013,12:00,0,0.226,21.95,0.556,21.66
8/27/2013,13:00,0,0.225,24.34,0.63,22.96
8/27/2013,14:00,0,0.223,26.48,0.526,23.57
8/27/2013,15:00,0,0.227,26.97,0.111,20.37
8/27/2013,16:00,0,0.228,25.67,0.116,18.08
8/27/2013,17:00,0,0.226,24.55,0.246,21.55
8/27/2013,18:00,0,0.224,24.1,0.228,23.58
8/27/2013,19:00,0,0.226,23.59,0.006,19.89
8/27/2013,20:00,0,0.227,22.71,0.003,17.61
8/27/2013,21:00,0,0.227,21.71,-0.013,16.37
8/27/2013,22:00,0,0.227,20.81,-0.016,15.11
8/27/2013,23:00,0,0.227,20.02,-0.018,13.72
8/28/2013,0:00,0,0.227,19.3,-0.018,12.64
8/28/2013,1:00,0,0.226,18.63,-0.016,12.63
8/28/2013,2:00,0,0.226,18.05,-0.02,12.4
8/28/2013,3:00,0,0.226,17.52,-0.019,12.16
8/28/2013,4:00,0,0.225,17.03,-0.018,12.26
8/28/2013,5:00,0,0.225,16.6,-0.015,12.35
8/28/2013,6:00,0,0.224,16.2,-0.018,12.08
8/28/2013,7:00,0,0.223,15.83,-0.012,13.33
8/28/2013,8:00,0,0.219,15.66,0.105,18.18
8/28/2013,9:00,0,0.213,16.05,0.228,20.33
8/28/2013,10:00,0,0.21,17.42,0.447,22.12
8/28/2013,11:00,0,0.208,19.79,0.577,23.62
8/28/2013,12:00,0,0.208,22.65,0.502,23.99
8/28/2013,13:00,0.254,0.215,24.17,0.154,20.18
8/28/2013,14:00,0,0.214,23.43,0.372,22.44
8/28/2013,15:00,0,0.209,23.91,0.567,25.5
8/28/2013,16:00,0,0.21,24.62,0.185,24.24
8/28/2013,17:00,0,0.213,24.25,0.098,22.7
8/28/2013,18:00,0,0.212,23.46,0.169,25.28
8/28/2013,19:00,0,0.213,22.67,0.036,20.27
8/28/2013,20:00,0,0.215,21.79,0.015,17.17
8/28/2013,21:00,0,0.215,20.9,0.004,15.31
8/28/2013,22:00,0,0.215,20.05,0.002,14.6
8/28/2013,23:00,0,0.215,19.3,0.002,14.81
8/29/2013,0:00,0,0.214,18.69,0.008,15.54
8/29/2013,1:00,0,0.214,18.17,0.013,15.98
8/29/2013,2:00,0,0.213,17.73,0.013,15.91
8/29/2013,3:00,0,0.213,17.36,0.013,15.68
8/29/2013,4:00,0,0.213,17.02,0.018,16.36
8/29/2013,5:00,0,0.212,16.73,0.021,16.56
8/29/2013,6:00,0,0.212,16.5,0.021,16.45
8/29/2013,7:00,0,0.21,16.33,0.015,17.84
8/29/2013,8:00,0,0.208,16.4,0.104,19.75
8/29/2013,9:00,0,0.203,16.85,0.261,22.14
8/29/2013,10:00,0,0.2,18.24,0.462,22.94
8/29/2013,11:00,0,0.198,20.54,0.553,24.11
8/29/2013,12:00,0,0.198,23.15,0.602,25
8/29/2013,13:00,0,0.196,25.93,0.775,26.27
8/29/2013,14:00,0,0.197,28.17,0.567,26.13
8/29/2013,15:00,0,0.196,28.74,0.621,26.96
8/29/2013,16:00,0,0.197,28.56,0.419,26.84
8/29/2013,17:00,0,0.199,27.52,0.226,25.68
8/29/2013,18:00,0,0.199,26.38,0.192,25.98
8/29/2013,19:00,0,0.2,25.49,0.06,21.7
8/29/2013,20:00,0,0.2,24.44,0.021,19.37
8/29/2013,21:00,0,0.2,23.49,0.011,19.33
8/29/2013,22:00,0,0.199,22.8,0.002,19.81
8/29/2013,23:00,1.524,0.203,22.27,-0.005,17.35
8/30/2013,0:00,0.254,0.206,21.7,-0.003,16.55
8/30/2013,1:00,0,0.205,21.13,-0.003,16.47
8/30/2013,2:00,0,0.205,20.69,-0.001,17.14
8/30/2013,3:00,0.508,0.206,20.35,-0.004,16.31
8/30/2013,4:00,0,0.206,20.04,-0.003,15.74
8/30/2013,5:00,0,0.206,19.69,0.001,15.53
8/30/2013,6:00,0,0.206,19.27,0.001,15.03
8/30/2013,7:00,0,0.206,18.83,-0.01,15.79
8/30/2013,8:00,0,0.204,18.53,0.077,17.14
8/30/2013,9:00,0,0.2,18.92,0.238,19.84
8/30/2013,10:00,0,0.2,20.04,0.193,19.93
8/30/2013,11:00,0.762,0.203,20.74,0.123,18.73
8/30/2013,12:00,0.254,0.207,20.97,0.157,18.51
8/30/2013,13:00,0,0.205,21.32,0.21,19.97
8/30/2013,14:00,0,0.203,21.99,0.288,21.67
8/30/2013,15:00,0.254,0.201,22.9,0.524,23.47
8/30/2013,16:00,0,0.2,23.78,0.42,24.91
8/30/2013,17:00,0,0.203,23.88,0.087,21.72
8/30/2013,18:00,0,0.205,23.32,0.076,19.72
8/30/2013,19:00,0,0.205,22.62,0.034,18.88
8/30/2013,20:00,0,0.206,21.85,0.026,18.43
8/30/2013,21:00,0,0.205,21.06,0.023,18.1
8/30/2013,22:00,0,0.205,20.47,0.016,16.94
8/30/2013,23:00,0,0.204,20,0.02,17.84
8/31/2013,0:00,0,0.205,19.6,0.01,16.31
8/31/2013,1:00,0,0.205,19.18,0.007,15.56
8/31/2013,2:00,0,0.204,18.78,0.012,16.24
8/31/2013,3:00,0,0.204,18.43,0.01,15.81
8/31/2013,4:00,0,0.203,18.19,0.013,16.73
8/31/2013,5:00,0.508,0.204,18.11,0.009,16.27
8/31/2013,6:00,0,0.204,18.06,0.007,16.07
8/31/2013,7:00,0,0.204,18,0.021,16.8
8/31/2013,8:00,0,0.203,18.03,0.065,17.11
8/31/2013,9:00,0.254,0.203,18.31,0.125,17.75
8/31/2013,10:00,0,0.199,19.16,0.339,20.06
8/31/2013,11:00,0,0.2,20.72,0.154,19.81
8/31/2013,12:00,1.27,0.205,21.11,0.06,18.03
8/31/2013,13:00,1.016,0.209,20.97,0.291,18.23
8/31/2013,14:00,0,0.207,21.98,0.232,19.77
8/31/2013,15:00,0,0.211,22.54,0.136,18.6
8/31/2013,16:00,0.254,0.211,22.22,0.175,19.55
8/31/2013,17:00,0,0.21,22.08,0.14,20.03
8/31/2013,18:00,0,0.21,21.9,0.11,19.86
8/31/2013,19:00,0,0.211,21.52,0.008,18.97
8/31/2013,20:00,0,0.211,20.86,0.008,16.99
8/31/2013,21:00,0,0.211,20.12,0.009,16.56
8/31/2013,22:00,0,0.211,19.47,0.017,17.25
8/31/2013,23:00,0,0.21,18.94,0.023,17.51
9/1/2013,0:00,0,0.21,18.5,0.028,17.83
9/1/2013,1:00,0,0.209,18.11,0.022,17.85
9/1/2013,2:00,0,0.209,17.82,0.015,17.56
9/1/2013,3:00,0,0.209,17.57,0.013,17.09
9/1/2013,4:00,0,0.209,17.28,0,14.31
9/1/2013,5:00,0,0.209,16.92,0.005,15.64
9/1/2013,6:00,0,0.209,16.61,-0.003,13.17
9/1/2013,7:00,0,0.209,16.27,-0.009,14.93
9/1/2013,8:00,0,0.206,16.13,0.092,19.6
9/1/2013,9:00,0,0.2,16.59,0.258,21.14
9/1/2013,10:00,0,0.196,18.17,0.506,22.76
9/1/2013,11:00,0,0.195,20.67,0.568,23.39
9/1/2013,12:00,0,0.195,23.4,0.488,23.5
9/1/2013,13:00,2.286,0.209,24.64,0.091,18.53
9/1/2013,14:00,0,0.209,23.79,0.328,19.54
9/1/2013,15:00,0,0.205,24.1,0.441,22.91
9/1/2013,16:00,0,0.204,24.6,0.424,24.98
9/1/2013,17:00,0,0.206,24.38,0.166,23.71
9/1/2013,18:00,0,0.207,23.83,0.121,22.52
9/1/2013,19:00,0,0.208,23.04,0.009,20.39
9/1/2013,20:00,0,0.208,22.12,0.033,19.54
9/1/2013,21:00,0,0.208,21.21,0.03,19.03
9/1/2013,22:00,0,0.208,20.43,0.028,18.31
9/1/2013,23:00,0,0.207,19.76,0.028,18.28
9/2/2013,0:00,0,0.207,19.19,0.014,16.05
9/2/2013,1:00,0,0.207,18.65,0.011,16.09
9/2/2013,2:00,0,0.207,18.17,0.005,14.96
9/2/2013,3:00,0,0.208,17.7,-0.005,14.07
9/2/2013,4:00,0,0.208,17.19,-0.007,13.68
9/2/2013,5:00,0,0.207,16.71,-0.004,13.75
9/2/2013,6:00,0,0.207,16.28,-0.005,13.48
9/2/2013,7:00,0,0.207,15.88,-0.025,15.11
9/2/2013,8:00,0,0.203,15.67,0.088,19.84
9/2/2013,9:00,0,0.197,16.1,0.274,21.77
9/2/2013,10:00,0,0.193,17.61,0.461,23.16
9/2/2013,11:00,0,0.192,20.11,0.578,24.25
9/2/2013,12:00,0,0.191,23.15,0.695,25.38
9/2/2013,13:00,0,0.193,25.91,0.354,24.69
9/2/2013,14:00,0,0.196,26.16,0.181,23.1
9/2/2013,15:00,0,0.194,25.55,0.411,25.15
9/2/2013,16:00,0,0.195,25.59,0.225,24.81
9/2/2013,17:00,0,0.193,25.13,0.298,26.17
9/2/2013,18:00,0,0.195,24.47,0.109,22.4
9/2/2013,19:00,1.27,0.201,23.79,0.017,18.78
9/2/2013,20:00,1.016,0.206,22.62,0.001,16.01
9/2/2013,21:00,0,0.205,21.47,0.022,18.45
9/2/2013,22:00,0,0.204,20.63,0.024,19.84
9/2/2013,23:00,0,0.203,20,0.015,19.51
9/3/2013,0:00,0,0.205,19.37,-0.026,13.74
9/3/2013,1:00,0,0.205,18.71,-0.008,14.97
9/3/2013,2:00,0,0.203,18.13,0.011,17.03
9/3/2013,3:00,0,0.203,17.71,-0.008,16.08
9/3/2013,4:00,0,0.203,17.4,0.001,17
9/3/2013,5:00,0,0.202,17.13,0.01,17.41
9/3/2013,6:00,0,0.203,16.8,0.009,17.02
9/3/2013,7:00,0,0.202,16.49,-0.002,17.65
9/3/2013,8:00,0,0.2,16.35,0.103,19.92
9/3/2013,9:00,0,0.195,16.82,0.27,22.58
9/3/2013,10:00,0,0.191,18.19,0.45,24.08
9/3/2013,11:00,0,0.19,20.4,0.451,24.3
9/3/2013,12:00,0,0.191,22.4,0.381,23.76
9/3/2013,13:00,0,0.19,24.12,0.487,25.31
9/3/2013,14:00,0.762,0.194,25.2,0.61,24.56
9/3/2013,15:00,0,0.191,26.16,0.595,26.67
9/3/2013,16:00,0,0.192,26.67,0.434,26.53
9/3/2013,17:00,0,0.194,26.37,0.17,24.23
9/3/2013,18:00,0,0.195,25.43,0.099,22.91
9/3/2013,19:00,0,0.195,24.46,0.018,21.92
9/3/2013,20:00,0,0.195,23.52,0.041,21.62
9/3/2013,21:00,0,0.195,22.61,0.004,20.17
9/3/2013,22:00,0,0.195,21.94,0.02,19.64
9/3/2013,23:00,0,0.196,21.27,0.002,18.05
9/4/2013,0:00,0,0.196,20.54,0.006,17.14
9/4/2013,1:00,0,0.195,19.87,0,16.91
9/4/2013,2:00,0,0.195,19.36,0.006,17.23
9/4/2013,3:00,0,0.195,18.85,0.005,16.17
9/4/2013,4:00,0,0.194,18.46,0.012,16.59
9/4/2013,5:00,0,0.194,18.24,0.002,16.39
9/4/2013,6:00,0,0.194,18.03,0.005,16.32
9/4/2013,7:00,0,0.195,17.7,0.006,16.06
9/4/2013,8:00,0,0.193,17.39,0.052,18.56
9/4/2013,9:00,0,0.186,17.66,0.289,23.45
9/4/2013,10:00,0,0.182,19.04,0.466,24.58
9/4/2013,11:00,0,0.181,21.43,0.589,25.37
9/4/2013,12:00,0,0.18,24.36,0.678,26.39
9/4/2013,13:00,0,0.18,27.27,0.727,27.46
9/4/2013,14:00,0,0.179,29.58,0.717,28.37
9/4/2013,15:00,0,0.18,30.54,0.638,28.84
9/4/2013,16:00,0,0.182,30.02,0.325,27.14
9/4/2013,17:00,0,0.183,28.65,0.186,25.69
9/4/2013,18:00,0,0.184,27.39,0.107,24.02
9/4/2013,19:00,0,0.185,26.12,0.068,20.39
9/4/2013,20:00,0,0.185,24.72,0.049,19.41
9/4/2013,21:00,0,0.185,23.53,0.049,18.95
9/4/2013,22:00,0,0.184,22.52,0.044,18.59
9/4/2013,23:00,0,0.184,21.71,0.04,18.08
9/5/2013,0:00,0,0.183,21,0.039,18.14
9/5/2013,1:00,0,0.183,20.39,0.015,17.08
9/5/2013,2:00,0,0.184,19.93,0.004,16.69
9/5/2013,3:00,0,0.184,19.39,-0.004,14.23
9/5/2013,4:00,0,0.185,18.75,-0.005,13.69
9/5/2013,5:00,0,0.184,18.16,-0.004,14.46
9/5/2013,6:00,0,0.184,17.64,0.021,17.02
9/5/2013,7:00,0,0.183,17.25,-0.016,17.14
9/5/2013,8:00,0,0.18,17.07,0.09,21.54
9/5/2013,9:00,0,0.175,17.5,0.307,24.03
9/5/2013,10:00,0,0.17,19.04,0.503,25.47
9/5/2013,11:00,0,0.169,21.57,0.584,26.09
9/5/2013,12:00,0,0.172,24.05,0.35,24.56
9/5/2013,13:00,0,0.171,25.34,0.625,26.32
9/5/2013,14:00,0,0.171,27.57,0.372,24.8
9/5/2013,15:00,0,0.175,27.46,0.222,24.17
9/5/2013,16:00,0,0.173,26.77,0.312,27.05
9/5/2013,17:00,0,0.173,26.43,0.141,25.25
9/5/2013,18:00,0,0.175,25.74,0.054,23.36
9/5/2013,19:00,0,0.177,24.78,-0.032,19.53
9/5/2013,20:00,0,0.179,23.56,0.003,15.97
9/5/2013,21:00,0,0.179,22.34,0.001,15.03
9/5/2013,22:00,0,0.179,21.28,0.001,14.9
9/5/2013,23:00,0,0.179,20.37,0,15.5
9/6/2013,0:00,0,0.179,19.56,0.003,13.69
9/6/2013,1:00,0,0.178,18.85,0.009,15.59
9/6/2013,2:00,0,0.177,18.36,0.006,16.4
9/6/2013,3:00,0,0.177,18.01,0.003,16.19
9/6/2013,4:00,0,0.178,17.63,0.015,15.69
9/6/2013,5:00,0,0.177,17.19,0.023,16.99
9/6/2013,6:00,0,0.177,16.77,0,13.92
9/6/2013,7:00,0,0.177,16.39,-0.021,15.53
9/6/2013,8:00,0,0.173,16.31,0.077,21.72
9/6/2013,9:00,0,0.171,16.89,0.167,22.48
9/6/2013,10:00,0,0.167,17.91,0.336,24.45
9/6/2013,11:00,0,0.163,19.83,0.584,26.02
9/6/2013,12:00,0,0.163,22.95,0.467,25.97
9/6/2013,13:00,0,0.168,24.55,0.389,24.43
9/6/2013,14:00,0,0.171,24.82,0.235,22.73
9/6/2013,15:00,0,0.168,24.39,0.5,25.99
9/6/2013,16:00,0,0.165,24.78,0.493,27.74
9/6/2013,17:00,0,0.167,24.86,0.308,27.13
9/6/2013,18:00,0,0.169,24.34,0.128,23.91
9/6/2013,19:00,0,0.171,23.45,0.027,21.24
9/6/2013,20:00,0,0.172,22.47,0.017,19.76
9/6/2013,21:00,0,0.171,21.6,0.027,19.64
9/6/2013,22:00,0,0.17,20.86,0.031,20.02
9/6/2013,23:00,0,0.17,20.24,0.024,18.88
9/7/2013,0:00,0,0.17,19.66,0.018,18.54
9/7/2013,1:00,0,0.17,19.15,0.009,17.61
9/7/2013,2:00,0,0.17,18.8,-0.001,16.95
9/7/2013,3:00,0,0.171,18.39,-0.001,17.05
9/7/2013,4:00,1.016,0.173,18.06,-0.003,14.72
9/7/2013,5:00,0,0.172,17.82,-0.005,14.16
9/7/2013,6:00,0,0.173,17.47,-0.001,13.91
9/7/2013,7:00,0,0.172,17.05,0.023,16.98
9/7/2013,8:00,0,0.169,16.85,0.118,19.65
9/7/2013,9:00,0,0.164,17.26,0.325,21.69
9/7/2013,10:00,0,0.16,18.72,0.427,23.5
9/7/2013,11:00,0,0.159,21.03,0.561,24.9
9/7/2013,12:00,0,0.162,23.78,0.31,24.15
9/7/2013,13:00,7.62,0.182,24.1,0.099,16.26
9/7/2013,14:00,1.016,0.185,23.02,0.298,17.67
9/7/2013,15:00,1.016,0.196,22.83,0.031,14.56
9/7/2013,16:00,0.254,0.196,21.76,0.099,14.95
9/7/2013,17:00,0.254,0.198,21.3,0.103,16.3
9/7/2013,18:00,2.032,0.205,20.78,0.057,15.17
9/7/2013,19:00,1.524,0.214,20.04,0.014,13.75
9/7/2013,20:00,0,0.217,19.33,0.008,14.21
9/7/2013,21:00,0,0.219,18.9,0.005,14.54
9/7/2013,22:00,0,0.22,18.62,0.008,14.58
9/7/2013,23:00,0,0.221,18.36,0.005,14.53
9/8/2013,0:00,0,0.221,18.08,0.002,13.39
9/8/2013,1:00,0,0.222,17.69,0.001,12.77
9/8/2013,2:00,0,0.221,17.34,0.005,13.77
9/8/2013,3:00,0,0.221,17.11,0,13.2
9/8/2013,4:00,0,0.22,16.94,0,13.32
9/8/2013,5:00,0,0.22,16.83,0.001,13.78
9/8/2013,6:00,0,0.219,16.77,0,13.83
9/8/2013,7:00,0,0.218,16.74,0.009,14.08
9/8/2013,8:00,0,0.218,16.75,0.045,14.47
9/8/2013,9:00,0,0.217,16.97,0.099,15.36
9/8/2013,10:00,0,0.215,17.38,0.205,16.62
9/8/2013,11:00,0,0.212,18.27,0.255,17.55
9/8/2013,12:00,0.254,0.214,19.26,0.105,17.08
9/8/2013,13:00,1.524,0.219,19.37,0.041,15.34
9/8/2013,14:00,0.762,0.222,19.23,0.274,16.61
9/8/2013,15:00,0,0.22,20.01,0.211,17.6
9/8/2013,16:00,0,0.221,20.48,0.129,16.97
9/8/2013,17:00,0,0.221,20.47,0.119,17.05
9/8/2013,18:00,0,0.221,20.27,0.094,18.19
9/8/2013,19:00,0,0.223,19.79,-0.037,15.16
9/8/2013,20:00,0,0.223,19.06,-0.004,13.81
9/8/2013,21:00,0,0.222,18.4,-0.005,13.01
9/8/2013,22:00,0,0.222,17.85,-0.006,12.49
9/8/2013,23:00,0,0.221,17.45,-0.004,13.27
9/9/2013,0:00,0,0.22,17.18,-0.002,13.76
9/9/2013,1:00,0,0.219,16.99,-0.003,13.57
9/9/2013,2:00,0,0.219,16.84,-0.002,13.31
9/9/2013,3:00,0,0.219,16.67,-0.005,12.96
9/9/2013,4:00,0,0.219,16.48,-0.004,12.9
9/9/2013,5:00,0,0.218,16.4,-0.005,13.43
9/9/2013,6:00,0,0.217,16.41,-0.006,13.69
9/9/2013,7:00,0.254,0.217,16.43,0.005,13.8
9/9/2013,8:00,0.254,0.218,16.47,0.032,14.18
9/9/2013,9:00,0,0.217,16.63,0.049,14.51
9/9/2013,10:00,2.032,0.219,16.86,0.03,14.47
9/9/2013,11:00,8.38,0.239,16.88,0.018,14.01
9/9/2013,12:00,7.112,0.268,16.5,0.03,13.86
9/9/2013,13:00,1.27,0.278,16.43,0.185,14.98
9/9/2013,14:00,0.254,0.271,17.16,0.139,15.39
9/9/2013,15:00,1.778,0.273,17.57,0.067,14.35
9/9/2013,16:00,1.524,0.273,17.52,0.046,13.65
9/9/2013,17:00,0.254,0.271,17.38,0.094,13.93
9/9/2013,18:00,0.254,0.268,17.43,0.034,13.53
9/9/2013,19:00,0,0.266,17.27,0,12.87
9/9/2013,20:00,0,0.264,16.96,-0.004,12.73
9/9/2013,21:00,0,0.262,16.68,-0.004,12.54
9/9/2013,22:00,0,0.26,16.43,-0.004,11.84
9/9/2013,23:00,0,0.26,16.03,-0.003,10.72
9/10/2013,0:00,0,0.259,15.49,-0.002,10.5
9/10/2013,1:00,0,0.258,15.01,-0.003,9.55
9/10/2013,2:00,0,0.257,14.55,-0.003,9.73
9/10/2013,3:00,0,0.255,14.26,-0.003,10.62
9/10/2013,4:00,0,0.254,14.15,0.001,11.69
9/10/2013,5:00,0,0.253,14.03,-0.003,10.76
9/10/2013,6:00,0,0.253,13.86,-0.003,9.84
9/10/2013,7:00,0,0.252,13.55,-0.018,9.69
9/10/2013,8:00,0,0.249,13.5,0.049,12.32
9/10/2013,9:00,0,0.247,13.92,0.117,13.47
9/10/2013,10:00,0,0.244,14.76,0.287,15.08
9/10/2013,11:00,0,0.239,16.37,0.321,17.05
9/10/2013,12:00,0,0.24,17.93,0.248,17.68
9/10/2013,13:00,0,0.242,18.74,0.164,17.27
9/10/2013,14:00,0,0.239,19.17,0.372,18.4
9/10/2013,15:00,4.572,0.245,19.97,0.128,17.01
9/10/2013,16:00,0,0.254,19.74,0.259,16.62
9/10/2013,17:00,0,0.254,19.64,0.084,15.15
9/10/2013,18:00,0.508,0.255,19.29,0.038,14.51
9/10/2013,19:00,0.254,0.257,18.77,0.006,12.96
9/10/2013,20:00,0,0.256,18.14,0.002,12.57
9/10/2013,21:00,0,0.254,17.6,0.002,12.64
9/10/2013,22:00,0.254,0.254,17.21,0.002,12.49
9/10/2013,23:00,0,0.254,16.89,0,12.09
9/11/2013,0:00,0,0.253,16.58,0,12.45
9/11/2013,1:00,0,0.252,16.36,0,12.56
9/11/2013,2:00,0,0.251,16.19,0,12.23
9/11/2013,3:00,0.254,0.251,16,0,11.99
9/11/2013,4:00,0.254,0.252,15.81,0,12.02
9/11/2013,5:00,0.254,0.251,15.67,-0.001,12.11
9/11/2013,6:00,0.254,0.251,15.57,0,12.06
9/11/2013,7:00,0,0.25,15.43,-0.01,11.96
9/11/2013,8:00,0,0.249,15.32,0.058,12.87
9/11/2013,9:00,0,0.247,15.61,0.124,14.38
9/11/2013,10:00,0,0.245,16.26,0.173,15.02
9/11/2013,11:00,0,0.242,17.04,0.313,16.42
9/11/2013,12:00,0,0.24,18.36,0.328,17.55
9/11/2013,13:00,0,0.239,19.73,0.305,18.75
9/11/2013,14:00,0,0.239,20.72,0.271,18.8
9/11/2013,15:00,0,0.239,21.02,0.253,18.89
9/11/2013,16:00,0,0.24,20.99,0.298,19.36
9/11/2013,17:00,0,0.239,20.9,0.184,18.58
9/11/2013,18:00,0,0.241,20.62,0.079,16.24
9/11/2013,19:00,0,0.243,19.78,-0.028,14.48
9/11/2013,20:00,0,0.243,18.9,-0.002,13.56
9/11/2013,21:00,0,0.243,18.07,0.002,13.13
9/11/2013,22:00,0,0.243,17.29,0.002,12.97
9/11/2013,23:00,0,0.243,16.58,-0.006,10.11
9/12/2013,0:00,0,0.243,15.91,-0.008,9.2
9/12/2013,1:00,0,0.243,15.27,-0.006,9.33
9/12/2013,2:00,0,0.243,14.71,-0.006,9.23
9/12/2013,3:00,0,0.242,14.23,-0.002,9.7
9/12/2013,4:00,0,0.242,13.83,-0.006,8.99
9/12/2013,5:00,0,0.242,13.44,-0.013,7.636
9/12/2013,6:00,0,0.242,13,-0.013,7.55
9/12/2013,7:00,0,0.242,12.57,-0.023,8.29
9/12/2013,8:00,0,0.238,12.32,0.069,14.32
9/12/2013,9:00,0,0.231,12.65,0.262,16.73
9/12/2013,10:00,0,0.226,14,0.407,18.46
9/12/2013,11:00,0,0.225,16.33,0.512,19.21
9/12/2013,12:00,0,0.225,19.32,0.53,20.18
9/12/2013,13:00,0,0.224,22.04,0.547,21.1
9/12/2013,14:00,0,0.227,23.46,0.349,20.46
9/12/2013,15:00,0,0.227,23.42,0.362,21.24
9/12/2013,16:00,0,0.226,23.15,0.23,20.78
9/12/2013,17:00,0,0.228,22.54,0.244,22.06
9/12/2013,18:00,0,0.229,21.78,0.078,20.42
9/12/2013,19:00,0,0.231,20.92,-0.052,15.86
9/12/2013,20:00,0,0.232,19.95,-0.03,13.17
9/12/2013,21:00,0,0.232,18.94,-0.026,12.41
9/12/2013,22:00,0,0.232,18.01,-0.024,12.46
9/12/2013,23:00,0,0.232,17.18,-0.029,10
9/13/2013,0:00,0,0.232,16.43,-0.026,10.52
9/13/2013,1:00,0,0.232,15.77,-0.026,10.66
9/13/2013,2:00,0,0.232,15.19,-0.022,10.08
9/13/2013,3:00,0,0.232,14.68,-0.023,9.35
9/13/2013,4:00,0,0.232,14.22,-0.023,9.64
9/13/2013,5:00,0,0.231,13.84,-0.021,10.1
9/13/2013,6:00,0,0.23,13.54,-0.026,10.14
9/13/2013,7:00,0,0.23,13.35,-0.036,11.4
9/13/2013,8:00,0,0.227,13.19,0.062,15.4
9/13/2013,9:00,0,0.221,13.54,0.271,18.66
9/13/2013,10:00,0,0.216,14.9,0.422,20.29
9/13/2013,11:00,0,0.215,17.19,0.548,21.23
9/13/2013,12:00,0,0.216,19.97,0.429,21.05
9/13/2013,13:00,0,0.216,21.6,0.522,21.78
9/13/2013,14:00,0,0.216,23.31,0.412,21.96
9/13/2013,15:00,15.49,0.247,22.95,0.068,14.61
9/13/2013,16:00,0.762,0.264,19.5,0.38,17.39
9/13/2013,17:00,0,0.263,19.26,0.229,20.77
9/13/2013,18:00,0,0.263,19.1,0.085,21.62
9/13/2013,19:00,0,0.264,18.77,-0.024,17.38
9/13/2013,20:00,0,0.263,18.23,-0.012,15.71
9/13/2013,21:00,0,0.263,17.58,-0.022,12.89
9/13/2013,22:00,0,0.262,16.94,-0.025,12.2
9/13/2013,23:00,0,0.26,16.41,-0.012,13.45
9/14/2013,0:00,0,0.259,15.96,-0.006,13.66
9/14/2013,1:00,0,0.258,15.51,-0.008,11.93
9/14/2013,2:00,0,0.258,15.1,-0.013,12.01
9/14/2013,3:00,0,0.257,14.71,-0.014,12.68
9/14/2013,4:00,0,0.257,14.32,-0.011,11.58
9/14/2013,5:00,0,0.256,13.97,-0.006,12.69
9/14/2013,6:00,0,0.255,13.69,-0.009,11.78
9/14/2013,7:00,0,0.254,13.42,-0.017,12.11
9/14/2013,8:00,0,0.251,13.28,0.079,16.21
9/14/2013,9:00,0,0.244,13.69,0.284,19.7
9/14/2013,10:00,0,0.24,15.09,0.437,21.36
9/14/2013,11:00,0,0.237,17.3,0.566,22.41
9/14/2013,12:00,0,0.236,19.94,0.576,23.07
9/14/2013,13:00,0,0.235,22.52,0.685,23.93
9/14/2013,14:00,0,0.235,24.6,0.612,24.48
9/14/2013,15:00,0,0.236,25.31,0.385,23.51
9/14/2013,16:00,0,0.237,24.74,0.315,22.07
9/14/2013,17:00,0,0.237,23.81,0.266,23.58
9/14/2013,18:00,0,0.239,22.94,0.1,22.31
9/14/2013,19:00,0,0.24,22.03,0.018,19.38
9/14/2013,20:00,0,0.242,20.98,-0.008,16.63
9/14/2013,21:00,0,0.242,20.01,-0.004,15.8
9/14/2013,22:00,0,0.242,19.21,-0.011,14.74
9/14/2013,23:00,0,0.242,18.45,-0.015,13
9/15/2013,0:00,0,0.242,17.7,-0.005,14.58
9/15/2013,1:00,0,0.242,17.05,-0.003,14.15
9/15/2013,2:00,0,0.242,16.49,-0.008,13.27
9/15/2013,3:00,0,0.242,15.95,-0.016,11.91
9/15/2013,4:00,0,0.242,15.41,-0.016,11.08
9/15/2013,5:00,0,0.242,14.92,-0.017,9.98
9/15/2013,6:00,0,0.242,14.47,-0.017,9.77
9/15/2013,7:00,0,0.241,14.05,-0.035,10.56
9/15/2013,8:00,0,0.238,13.77,0.064,15.48
9/15/2013,9:00,0,0.231,14.07,0.262,18.71
9/15/2013,10:00,0,0.227,15.39,0.411,20.26
9/15/2013,11:00,0,0.225,17.6,0.523,21.43
9/15/2013,12:00,0,0.225,20.33,0.599,22.33
9/15/2013,13:00,0,0.224,23.28,0.637,23.51
9/15/2013,14:00,0,0.223,25.45,0.642,24.35
9/15/2013,15:00,0,0.225,26.17,0.378,23.37
9/15/2013,16:00,0,0.224,25.36,0.445,24.7
9/15/2013,17:00,0,0.226,24.35,0.262,24.45
